project_id,WH_Code,supp_name,Supp_Code,Supp_Invoice_No,Arrival_Date,Request_Date,Line_Item_No,Ord_Type,SKU,alternate_sku,Req_Qty,Alloc_Qty,Ship_Ref,Damage_Qty,User_Field1,User_Field2,Complete_Date,ord_date,ord_status,cf_owner_Name,Ro_NO,User_Field7,Grp,description,native_description,unit_rate,Volume
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195493981,,,2,B,108295063,108295063,10,10,2049985713 / 8285563502,0,2,,1/7/2025 13:46:16.557,6/27/2024 14:13:55.34,C,SG00(S),PHILIPS-S225809,Signify Netherlands B.V.,,Master LED 4.9-50W GU10 930 36D Dim,,,0.00208
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195511779,,,6,B,108360877,108360877,6,6,2050040239 / 8285566487,0,6,,1/7/2025 13:43:25.787,6/25/2024 14:01:14.857,C,SG00(S),PHILIPS-S225783,Signify Netherlands B.V.,,LEDBulb 6.5W E14 930 P48 AU,,,0.002016
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195950815,,,1,B,108274566,108274566,1,1,7045413743 / ICOR 01/006,0,1,,2/17/2025 09:29:41.747,2/7/2025 13:03:28.443,C,SG00(S),PHILIPS-S229415,Signify Poland Sp. z o.o.,,LP718P OS2 OUTER FRAME L2400,,,0.005652
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195950815,,,2,B,108274567,108274567,2,0,7045413743 / ICOR 01/006,0,2,,2/17/2025 09:29:41.747,2/7/2025 13:03:28.443,C,SG00(S),PHILIPS-S229415,Signify Poland Sp. z o.o.,,LP718P OS2 REFLECTIVE INSERT L0600,,,0.0
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196073539,,,2,B,108403147,108403147,20,20,2052089596 / 8285673707,0,2,,4/23/2025 13:23:56.823,4/7/2025 10:45:13.537,C,SG00(S),PHILIPS-S230313,Signify Netherlands B.V.,,Trackline connector I-Surface M 10PC,,,0.00106
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196108708,,,1,B,108262939,108262939,12,0,2052230998 / 8285681225,0,1,,5/6/2025 12:46:04.43,5/5/2025 15:24:44.783,C,SG00(S),PHILIPS-S231064,Signify Industry,,HPI-T 1000W/543 E40 1SL/4,,,0.0
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196108708,,,4,B,108305401,108305401,96,96,2052230998 / 8285681225,0,4,,5/6/2025 12:46:04.43,5/5/2025 15:24:44.783,C,SG00(S),PHILIPS-S231064,Signify Industry,,SON-T 150W E E40  SL/12,,,0.053568
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196108708,,,2,B,108305401,108305401,96,96,2052230998 / 8285681225,0,2,,5/6/2025 12:46:04.43,5/5/2025 15:24:44.783,C,SG00(S),PHILIPS-S231064,Signify Industry,,SON-T 150W E E40  SL/12,,,0.053568
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196108708,,,3,B,108305416,108305416,96,96,2052230998 / 8285681225,0,3,,5/6/2025 12:46:04.43,5/5/2025 15:24:44.783,C,SG00(S),PHILIPS-S231064,Signify Industry,,SON-T 400W E E40  SL/12,,,0.083328
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196114815,,,1,B,108203419,108203419,99,99,2052251007 / 8285683444,0,1,,5/6/2025 10:58:34.087,5/6/2025 10:38:58.79,C,SG00(S),PHILIPS-S231071,Signify Luminaires (Chengdu) C,,WT198C LED19S/840 PSU L600,,,0.491832
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196125563,,,2,B,108412011,108412011,180,180,2052287514 / 8285683956,0,2,,5/6/2025 13:05:50.273,5/6/2025 12:54:27.453,C,SG00(S),PHILIPS-S231081,Signify Netherlands B.V.,,51108 Philips Hue DL WA 150mm Downlights,,,0.47664
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,1,S,913703002209,913703002209,4,4,8285666229,0,1,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-03,,,0.00168
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,2,S,913703002609,913703002609,9,9,8285666229,0,2,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-04,,,0.00378
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,3,S,913703002709,913703002709,18,18,8285666229,0,3,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-05,,,0.00756
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,4,S,913703002809,913703002809,31,31,8285666229,0,4,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-06,,,0.01302
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,5,S,913703006609,913703006609,5,5,8285666229,0,5,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-09,,,0.0021
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,6,S,913703006609,913703006609,1,1,8285666229,0,6,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-09,,,0.00042
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,7,S,913703008209,913703008209,4,4,8285666229,0,7,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-13,,,0.0088
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,8,S,913703008309,913703008309,5,5,8285666229,0,8,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-13-M,,,0.011
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,9,S,913703008509,913703008509,4,4,8285666229,0,9,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-14,,,0.012812
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,10,S,913703014109,913703014109,4,4,8285666229,0,10,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-15,,,0.0088
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,11,S,913703014209,913703014209,10,10,8285666229,0,11,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-15-M,,,0.022
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,13,S,913703014309,913703014309,3,3,8285666229,0,13,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-17,,,0.00126
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,12,S,913703014309,913703014309,6,6,8285666229,0,12,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-17,,,0.00252
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,14,S,913703021109,913703021109,2,2,8285666229,0,14,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-22-M,,,0.006406
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,16,S,913703022509,913703022509,1,1,8285666229,0,16,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-28,,,0.003203
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,17,S,913703022709,913703022709,1,1,8285666229,0,17,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-28-M,,,0.003203
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,19,S,913703023809,913703023809,2,2,8285666229,0,19,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-41,,,0.00084
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,20,S,913703028209,913703028209,2,2,8285666229,0,20,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-45,,,0.0044
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,21,S,913703028309,913703028309,2,2,8285666229,0,21,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-45-M,,,0.0044
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,22,S,913703028409,913703028409,4,4,8285666229,0,22,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-46,,,0.00168
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,23,S,913703028409,913703028409,4,4,8285666229,0,23,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-46,,,0.00168
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,24,S,913703028609,913703028609,1,1,8285666229,0,24,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-52,,,0.00042
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,25,S,913703029609,913703029609,1,1,8285666229,0,25,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-55-M,,,0.0022
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,26,S,913703029709,913703029709,5,5,8285666229,0,26,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-66,,,0.0021
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,18,S,913703032609,913703032609,1,1,8285666229,0,18,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-40,,,0.00042
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196037877,3/11/2024 00:00:00,,15,S,913703034609,913703034609,1,1,8285666229,0,15,,3/12/2025 11:13:48.173,3/4/2025 10:56:00,C,SG00(S),PHILIPS-SG229692,Dynalite Pty Ltd,,PVGI-23,,,0.00042
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038036,3/11/2024 00:00:00,,1,S,913703060909,913703060909,1,1,8285666227,0,1,,3/12/2025 11:04:38.75,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229675,Dynalite Pty Ltd,,PATS-Eng,,,7e-05
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038037,3/11/2024 00:00:00,,1,S,913703013809,913703013809,1,1,8285666226,0,1,,3/12/2025 13:20:20.37,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229682,Dynalite Pty Ltd,,PDEG,,,0.000645
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038038,3/11/2024 00:00:00,,1,S,913703377909,913703377909,50,50,8285666226,0,1,,3/12/2025 13:21:19.82,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229689,Dynalite Pty Ltd,,DUS360CR-STR-Box8,,,0.0414
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,11,S,913703013809,913703013809,1,1,8285666226,0,11,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,PDEG,,,0.000645
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,10,S,913703072809,913703072809,43,43,8285666226,0,10,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DACM-DyNet,,,0.004128
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,5,S,913703090309,913703090309,4,4,8285666226,0,5,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDNP1501,,,0.005264
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,3,S,913703090309,913703090309,71,71,8285666226,0,3,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDNP1501,,,0.093436
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,4,S,913703090309,913703090309,1,1,8285666226,0,4,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDNP1501,,,0.001316
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,7,S,913703243009,913703243009,3,3,8285666226,0,7,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDRC1220FR-GL,,,0.005994
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,6,S,913703243009,913703243009,29,29,8285666226,0,6,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDRC1220FR-GL,,,0.057942
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,9,S,913703244209,913703244209,5,5,8285666226,0,9,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DUS90CS,,,0.00722
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,2,S,913703685109,913703685109,2,2,8285666226,0,2,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDBC120-DALI,,,0.002476
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,1,S,913703685109,913703685109,70,70,8285666226,0,1,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DDBC120-DALI,,,0.08666
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038039,3/11/2024 00:00:00,,8,S,913703689609,913703689609,239,239,8285666226,0,8,,3/12/2025 13:50:13.717,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229687,Dynalite Pty Ltd,,DUS360CR,,,0.202194
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038040,3/11/2024 00:00:00,,1,S,913703080509,913703080509,1,1,8285666226,0,1,,3/12/2025 13:22:17.323,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229677,Dynalite Pty Ltd,,DDNGKNX,,,0.001026
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038041,3/11/2024 00:00:00,,1,S,913703072809,913703072809,1,1,8285666226,0,1,,3/12/2025 13:29:40.417,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229686,Dynalite Pty Ltd,,DACM-DyNet,,,9.6e-05
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038041,3/11/2024 00:00:00,,2,S,913703079709,913703079709,12,12,8285666226,0,2,,3/12/2025 13:29:40.417,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229686,Dynalite Pty Ltd,,DDBC320-DALI,,,0.015756
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038041,3/11/2024 00:00:00,,3,S,913703371509,913703371509,2,2,8285666226,0,3,,3/12/2025 13:29:40.417,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229686,Dynalite Pty Ltd,,PDDEG-S,,,0.002626
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038042,3/11/2024 00:00:00,,1,S,913703243509,913703243509,3,3,8285666226,0,1,,3/12/2025 10:54:15.537,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229688,Dynalite Pty Ltd,,DDMC802,,,0.005937
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038042,3/11/2024 00:00:00,,2,S,913703371509,913703371509,2,2,8285666226,0,2,,3/12/2025 10:54:15.537,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229688,Dynalite Pty Ltd,,PDDEG-S,,,0.002626
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038042,3/11/2024 00:00:00,,3,S,913703371509,913703371509,1,1,8285666226,0,3,,3/12/2025 10:54:15.537,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229688,Dynalite Pty Ltd,,PDDEG-S,,,0.001313
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038043,3/11/2024 00:00:00,,1,S,913703261209,913703261209,1,1,8285666227,0,1,,3/12/2025 11:02:41.37,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229681,Dynalite Pty Ltd,,DGBM200 V2,,,0.000191
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038044,3/11/2024 00:00:00,,1,S,913703352909,913703352909,10,10,8285666229,0,1,,3/12/2025 13:16:12.713,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229683,Dynalite Pty Ltd,,DUS180WR-RAL1035 (Box of 40pcs),,,0.00778
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038045,3/11/2024 00:00:00,,1,S,913703013809,913703013809,4,4,8285666230,0,1,,3/12/2025 10:56:53.443,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229679,Dynalite Pty Ltd,,PDEG,,,0.00258
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038045,3/11/2024 00:00:00,,2,S,913703013809,913703013809,1,1,8285666230,0,2,,3/12/2025 10:56:53.443,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229679,Dynalite Pty Ltd,,PDEG,,,0.000645
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038045,3/11/2024 00:00:00,,3,S,913703081109,913703081109,4,4,8285666230,0,3,,3/12/2025 10:56:53.443,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229679,Dynalite Pty Ltd,,DDMIDC8,,,0.007992
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038046,3/11/2024 00:00:00,,1,S,913703081109,913703081109,1,1,8285666230,0,1,,3/12/2025 10:57:50.113,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229678,Dynalite Pty Ltd,,DDMIDC8,,,0.001998
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,196038047,3/11/2024 00:00:00,,1,S,913703090309,913703090309,4,4,8285666230,0,1,,3/12/2025 10:58:52.13,3/4/2025 10:36:00,C,SG00(S),PHILIPS-SG229685,Dynalite Pty Ltd,,DDNP1501,,,0.005264
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195843380,11/29/2024 00:00:00,,1,S,912400136335,912400136335,60,60,2051175881 / 8285628208,0,1,,1/6/2025 09:10:35.663,11/21/2024 15:47:00,C,SG00(S),PHILIPS-SG228352,Signify North America Corporat,,BGC496 IHUE ROGGRBPL 1 BK,,,0.20358
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195790773,12/10/2024 00:00:00,,1,S,910505103362,910505103362,2,2,0019631219 / 435952238,0,1,,1/6/2025 09:11:36.137,10/28/2024 22:37:00,C,SG00(S),PHILIPS-SG227915,Signify Poland Sp. z o.o.,,LP903 NC Daylight W60L60 Panel,,,0.1636
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195794248,12/11/2024 00:00:00,,1,S,910505103996,910505103996,1,1,0019637194,0,1,,1/6/2025 09:19:24.14,10/29/2024 23:37:00,C,SG00(S),PHILIPS-SG227959,Signify Poland Sp. z o.o.,,LP912P NC SCENE & OCC SET V1,,,0.024
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195778021,12/12/2024 00:00:00,,1,S,108369523,108369523,10000,10000,2050870946 / 7045405732,0,1,,1/7/2025 08:42:13.817,10/23/2024 07:32:00,C,SG00(S),PHILIPS-SG227770,Signify Poland Sp. z o.o.,,S10-P 4-65W SIN 220-240V BL 20X25 MY Sir,,,0.22
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195778023,12/12/2024 00:00:00,,1,S,108380940,108380940,288,288,2050870947 / 7045405732,0,1,,1/7/2025 08:43:20.86,10/23/2024 07:32:00,C,SG00(S),PHILIPS-SG227769,Signify Poland Sp. z o.o.,,Xitanium 36W 0.12-0.4A 115V 1-10V 230V,,,0.05328
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195894537,12/16/2024 00:00:00,,1,S,108342898,108342898,46,46,2051396997 / 9992269342,0,1,,1/7/2025 08:37:29.81,12/14/2024 10:01:00,C,SG00(S),PHILIPS-SG228692,Signify Malaysia Sdn Bhd,,EasyAir SNS210/w IA,,,0.002944
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195894905,12/16/2024 00:00:00,,1,S,108231768,108231768,1,1,2051397044 / 9992269341,0,1,,1/6/2025 09:14:32.367,12/14/2024 11:46:00,C,SG00(S),PHILIPS-SG228693,Signify Malaysia Sdn Bhd,,ZXP399 Jump 4P DMX cable 2m (10 pcs),,,0.004499
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195791381,12/18/2024 00:00:00,,1,S,108337086,108337086,200,200,2050926984 / 7045406390,0,1,,1/7/2025 08:40:56.933,10/29/2024 09:46:00,C,SG00(S),PHILIPS-SG227940,Signify Poland Sp. z o.o.,,BR125 IR 250W E27 230-250V Red 1CT/10,,,0.4956
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195890368,12/19/2024 00:00:00,,2,S,108360906,108360906,1200,1200,2051395838 / 8285637299,0,2,,1/6/2025 08:55:18.1,12/13/2024 08:30:00,C,SG00(S),PHILIPS-SG228671,Signify Netherlands B.V.,,LEDBulb 4W E27 6500K 230V P45 9 APR,,,0.2268
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195890372,12/19/2024 00:00:00,,2,S,108380717,108380717,504,504,2051395842 / 8285637300,0,2,,1/6/2025 08:56:07.6,12/13/2024 08:30:00,C,SG00(S),PHILIPS-SG228672,Signify Netherlands B.V.,,LEDBulb 8W E27 3000K 230V 1PF/12 9 APR,,,0.25704
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195811188,12/22/2024 00:00:00,,1,S,108348999,108348999,200,200,2050983151 / 8285621479,0,1,,1/6/2025 09:22:58.557,11/7/2024 14:32:00,C,SG00(S),PHILIPS-SG228074,Signify Poland Sp. z o.o.,,MASTER PL-L 18W/865/4P 1CT/25,,,0.0518
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195811189,12/22/2024 00:00:00,,1,S,108373193,108373193,56,56,2051018417 / 8285621479,0,1,,1/6/2025 09:25:45.943,11/7/2024 14:30:00,C,SG00(S),PHILIPS-SG228072,Signify Poland Sp. z o.o.,,COL HUE PLAY EXT PACK1PC EUUKAUNZ black,,,0.220528
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195811190,12/22/2024 00:00:00,,1,S,108369523,108369523,50000,50000,2050927335 / 8285621479,0,1,,1/6/2025 09:24:53.633,11/7/2024 14:32:00,C,SG00(S),PHILIPS-SG228073,Signify Poland Sp. z o.o.,,S10-P 4-65W SIN 220-240V BL 20X25 MY Sir,,,1.1
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195911973,12/24/2024 00:00:00,,1,S,108310772,108310772,4,4,2051465824 / 9992269635,0,1,,1/6/2025 09:17:47.513,12/24/2024 12:45:00,C,SG00(S),PHILIPS-SG228754,Signify Malaysia Sdn Bhd,,LED Transformer 60W 24VDC TD 220-240V,,,0.00116
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195886283,12/25/2024 00:00:00,,1,S,108253265,108253265,20,20,2051266383 / 8285636373,0,1,,1/6/2025 08:34:10.15,12/11/2024 11:16:00,C,SG00(S),PHILIPS-SG228632,SIGNIFY  LUMINAIRES (SHANGHAI),,RC099V G2 SP kits,,,0.02
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195808447,12/26/2024 00:00:00,,1,S,108225326,108225326,180,180,2051014622 / 7045407168,0,1,,2/24/2025 09:55:17.27,11/6/2024 11:34:00,C,SG00(S),PHILIPS-SG228037,Signify Poland Sp. z o.o.,,HF-R 2 26-42 PL-T/C EII 220-240V 50/60Hz,,,0.05778
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195905748,12/26/2024 00:00:00,,2,S,108227367,108227367,2320,2320,2051451748 / 8285639858,0,2,,1/7/2025 11:11:29.167,12/20/2024 08:30:00,C,SG00(S),PHILIPS-SG228729,Signify Netherlands B.V.,,LED PLC 9W 830 2P G24d,,,0.57072
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195912639,12/26/2024 00:00:00,,1,S,108310690,108310690,3,3,2051475023 / 9992269644,0,1,,1/6/2025 09:16:43.487,12/24/2024 16:31:00,C,SG00(S),PHILIPS-SG228759,Signify Malaysia Sdn Bhd,,LED Transformer 150W 24VDC TD 220-240V,,,0.001257
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,195828242,12/27/2024 00:00:00,,1,S,910505103474,910505103474,4,4,0019664469 / 435952931,0,1,,1/9/2025 14:11:08.543,11/14/2024 22:40:00,C,SG00(S),PHILIPS-SG228238,Signify Poland Sp. z o.o.,,LP912P NC2 CONTENT GENERATOR,,,0.1136
