project_id,WH_Code,supp_name,Supp_Code,Supp_Invoice_No,Arrival_Date,Request_Date,Line_Item_No,Ord_Type,SKU,alternate_sku,Req_Qty,Alloc_Qty,Ship_Ref,Damage_Qty,User_Field1,User_Field2,Complete_Date,ord_date,ord_status,cf_owner_Name,Ro_NO,User_Field7,Grp,description,native_description,unit_rate,Volume
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195242334,,,1,B,108362593,108362593,4,4,2049090556 / 8285522974 / FOR ICOR,0,1.0,,7/15/2024 15:52:04.95,2/28/2024 14:09:29.347,C,SG00(S),PHILIPS-S224300,Signify Luminaires (Chengdu) C,,DN391B LED11/840 P10PSU D200 AL WP GMG2,,,0.038796
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195244200,,,1,B,108338694,108338694,4,4,2049091665 / 8285522974 / FOR ICOR,0,1.0,,7/15/2024 15:53:17.763,2/28/2024 14:16:59.257,C,SG00(S),PHILIPS-S224301,Signify Luminaires (Chengdu) C,,DN393B LED22/840 P19PSU D200 AL WP GMG2,,,0.038796
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195634958,,,4,B,108360739,108360739,10,10,2050441532 / ICOR-08-007 / CAAU6295320,0,4.0,,12/2/2024 17:14:13.95,8/28/2024 09:23:38.253,C,SG00(S),PHILIPS-S226810,Signify Netherlands B.V.,,LED PLC 6.9W 830 2P G24d-2,,,0.00183
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,2050521351,,,1,S,108364615,108364615,1,1,MGR,0,,,9/4/2024 10:29:10.837,9/4/2024 10:24:28.177,C,SG00(S),PHILIPS-S227007,,,BVP428 2200/8557 BV S5 D25 T35 100K,,,0.224928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,MANUAL IN -  WIRA,,,1,S,108342379,108342379,2112,2112,2524379896,0,1.0,,7/18/2024 17:12:02.5,7/18/2024 17:06:27.467,C,SG00(S),PHILIPS-S226187,,,LEDBulb 12W E27 6500K 230V 1PF/12 9 APR,,,1.07712
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,MID YEAR COUNT 2024,,,1,S,108314096,108314096,48,48,STOCK COUNT,0,,,7/24/2024 11:06:06.917,7/24/2024 11:00:03.073,C,SG00(S),PHILIPS-S226251,,,BN068C LED3/WW L300 G2,,,0.018432
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,STOCK COUNT JAN 24,,,1,S,108227365,108227365,20,20,JAN 2024,0,,,1/26/2024 15:53:44.337,1/26/2024 15:51:38.35,C,SG00(S),PHILIPS-S224015,,,LED PLC 7.5W 840 2P G24d,,,0.00492
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195146472,12/25/2023 00:00:00,,1,S,107956156,107956156,480,480,2048728446,0,1.0,,1/18/2024 16:14:48.81,12/13/2023 12:14:00,C,SG00(S),PHILIPS-SG223402,Signify Electronics,,HF-S 114-35 TL5 II 220-240V 50/60HZ,,,0.14592
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166177,12/28/2023 00:00:00,,2,S,108294939,108294939,516,516,2048805006,0,2.0,,1/10/2024 17:20:23.04,12/22/2023 11:00:00,C,SG00(S),PHILIPS-SG223536,Signify Netherlands B.V.,,LEDBulb 12W E27 4000K 230V 1PF/12 9 APR,,,0.26316
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195158257,12/29/2023 00:00:00,,1,S,108314100,108314100,312,312,2048684611,0,1.0,,1/10/2024 17:19:01.457,12/19/2023 15:44:00,C,SG00(S),PHILIPS-SG223486,SIGNIFY  LUMINAIRES (SHANGHAI),,BN068C LED9/CW L900 G2,,,0.23244
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195158990,12/29/2023 00:00:00,,1,S,108194568,108194568,373,373,2048729113,0,1.0,,1/10/2024 17:19:24.09,12/19/2023 15:13:00,C,SG00(S),PHILIPS-SG223479,SIGNIFY  LUMINAIRES (SHANGHAI),,BY398Z CM-S,,,0.105186
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166176,1/1/2024 00:00:00,,2,S,108300735,108300735,1220,1220,2048805008,0,2.0,,1/10/2024 17:20:07.94,12/22/2023 11:00:00,C,SG00(S),PHILIPS-SG223534,Signify Netherlands B.V.,,MAS LEDtube 600mm HO 8W840 T8,,,0.5978
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166214,1/1/2024 00:00:00,,2,S,108300649,108300649,2000,2000,2048804986,0,2.0,,1/10/2024 17:19:47.56,12/22/2023 10:43:00,C,SG00(S),PHILIPS-SG223531,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W840 T8,,,2.362
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166214,1/1/2024 00:00:00,,4,S,108300650,108300650,3200,3200,2048804986,0,4.0,,1/10/2024 17:19:47.56,12/22/2023 10:43:00,C,SG00(S),PHILIPS-SG223531,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W865 T8,,,5.312
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166624,1/2/2024 00:00:00,,2,S,108326628,108326628,300,300,2048805012,0,2.0,,1/10/2024 17:18:53.953,12/22/2023 11:14:00,C,SG00(S),PHILIPS-SG223542,Signify Netherlands B.V.,,CL200 EC RD 10W 65K W HV 02,,,1.479
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166626,1/2/2024 00:00:00,,2,S,108326628,108326628,324,324,2048805011,0,2.0,,1/10/2024 17:20:54.62,12/22/2023 11:14:00,C,SG00(S),PHILIPS-SG223540,Signify Netherlands B.V.,,CL200 EC RD 10W 65K W HV 02,,,1.59732
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195166626,1/2/2024 00:00:00,,4,S,108326629,108326629,550,550,2048805011,0,4.0,,1/10/2024 17:20:54.62,12/22/2023 11:14:00,C,SG00(S),PHILIPS-SG223540,Signify Netherlands B.V.,,CL200 EC RD 17W 65K W HV 02,,,5.2415
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195055923,1/3/2024 00:00:00,,1,S,823090509842,823090509842,44,44,0018871234 / 441095415,0,1.0,,1/4/2024 09:38:17.393,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222903,"Signify Manufacturing Spain, S",,BGP235 LED260-4S/740 DSM35 N Tilt+MB,,,3.430064
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195055923,1/3/2024 00:00:00,,2,S,823090509843,823090509843,4,4,0018871234 / 441095415,0,2.0,,1/4/2024 09:38:17.393,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222903,"Signify Manufacturing Spain, S",,BGP235 LED240-4S/730 DSM35 N Tilt+MB,,,0.556116
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195056122,1/3/2024 00:00:00,,1,S,910771120226,910771120226,10,10,0018861287 / 441095415,0,1.0,,1/4/2024 09:40:04.037,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222900,"Signify Manufacturing Spain, S",,EVP500 1240/757 230V D9 T35 50K,,,0.1428
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195056123,1/3/2024 00:00:00,,1,S,823090509842,823090509842,20,20,0018871229 / 441095415,0,1.0,,1/4/2024 09:36:38.04,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222901,"Signify Manufacturing Spain, S",,BGP235 LED260-4S/740 DSM35 N Tilt+MB,,,1.55912
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195056123,1/3/2024 00:00:00,,2,S,823090509843,823090509843,4,4,0018871229 / 441095415,0,2.0,,1/4/2024 09:36:38.04,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222901,"Signify Manufacturing Spain, S",,BGP235 LED240-4S/730 DSM35 N Tilt+MB,,,0.556116
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195056124,1/3/2024 00:00:00,,1,S,912300058777,912300058777,40,40,0018871231 / 441095415,0,1.0,,1/4/2024 09:41:06.55,10/31/2023 21:38:00,C,SG00(S),PHILIPS-SG222902,"Signify Manufacturing Spain, S",,KIT SPD AV OV 230V,,,0.0992
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195060731,1/3/2024 00:00:00,,1,S,823090509844,823090509844,28,28,0018874962 / 441095485,0,1.0,,1/4/2024 09:34:18.98,11/2/2023 21:10:00,C,SG00(S),PHILIPS-SG222936,"Signify Manufacturing Spain, S",,BGP236 LED490-4S/730 DSM35 N Tilt+MB,,,3.359272
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195154662,1/3/2024 00:00:00,,1,S,912400137697,912400137697,4,4,2048758201 / 8260137309,0,1.0,,1/4/2024 09:31:59.46,12/16/2023 09:43:00,C,SG00(S),PHILIPS-SG223458,Cooper Lighting Netherlands B.,,BCP484 36xLED-HB/RGBW LL 100-277V 10 WH,,,0.072016
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195156450,1/3/2024 00:00:00,,2,S,108319137,108319137,204,204,2048765588 / 8285505591,0,2.0,,1/4/2024 10:07:00.25,12/18/2023 16:27:00,C,SG00(S),PHILIPS-SG223463,Signify Netherlands B.V.,,Bucket DSK214 PT 7W 40K W USB 02,,,1.456968
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195171849,1/3/2024 00:00:00,,1,S,108319015,108319015,30,30,2048829189,0,1.0,,1/4/2024 09:54:01.957,12/28/2023 08:29:00,C,SG00(S),PHILIPS-SG223553,Signify Poland Sp. z o.o.,,OCC SENSOR IA CM IP42 WH,,,0.01089
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195174422,1/3/2024 00:00:00,,1,S,107475006,107475006,600,600,9953083147,0,1.0,,1/4/2024 10:12:08.52,12/29/2023 15:23:00,C,SG00(S),PHILIPS-SG223575,Signify Vietnam Limited,,ESSENTIAL 18W WW E27 220-240V 1CT/12,,,0.279
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195119064,1/4/2024 00:00:00,,1,S,102820593,102820593,10,10,2048621281 / 8285499456,0,1.0,,1/4/2024 13:45:08.25,11/29/2023 11:44:00,C,SG00(S),PHILIPS-SG223299,Signify Luminaires (Chengdu) C,,SM293C LED20/840 PSU WH GM,,,0.08
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195124055,1/4/2024 00:00:00,,1,S,108367093,108367093,18,18,2048643632 / 8285503226,0,1.0,,1/4/2024 14:10:50.757,12/1/2023 12:14:00,C,SG00(S),PHILIPS-SG223326,Signify Luminaires (Chengdu) C,,GD700B 2XLED20 940PW PSD VLC MB WH,,,0.08433
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195124904,1/4/2024 00:00:00,,1,S,106907373,106907373,3,3,2048643289 / 8285503226,0,1.0,,1/4/2024 14:13:19.51,12/1/2023 12:00:00,C,SG00(S),PHILIPS-SG223323,Signify Luminaires (Chengdu) C,,DN591B LED20/TWH PSD C D150  WH WB GM,,,0.034788
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195125764,1/4/2024 00:00:00,,1,S,106109803,106109803,11,11,2048645004 / 8285503226,0,1.0,,1/4/2024 14:14:24.427,12/1/2023 16:13:00,C,SG00(S),PHILIPS-SG223342,Signify Luminaires (Chengdu) C,,DN393B LED22/840 PSU D200 ALU WP GM,,,0.12375
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195133321,1/4/2024 00:00:00,,1,S,108203418,108203418,63,63,2048675449 / 8285503226,0,1.0,,1/4/2024 14:16:26.713,12/6/2023 16:31:00,C,SG00(S),PHILIPS-SG223369,Signify Luminaires (Chengdu) C,,WT198C LED40S/840 PSU L1200,,,0.70308
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195133322,1/4/2024 00:00:00,,1,S,108203418,108203418,63,63,2048675450 / 8285503226,0,1.0,,1/4/2024 14:17:02.403,12/6/2023 16:31:00,C,SG00(S),PHILIPS-SG223368,Signify Luminaires (Chengdu) C,,WT198C LED40S/840 PSU L1200,,,0.70308
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195135555,1/4/2024 00:00:00,,1,S,106109803,106109803,64,64,2048683299 / 8285503226,0,1.0,,1/4/2024 14:15:16.253,12/7/2023 12:00:00,C,SG00(S),PHILIPS-SG223376,Signify Luminaires (Chengdu) C,,DN393B LED22/840 PSU D200 ALU WP GM,,,0.72
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195139089,1/4/2024 00:00:00,,1,S,104608333,104608333,550,550,2048694353 / 8285503226,0,1.0,,1/4/2024 14:18:30.713,12/8/2023 15:44:00,C,SG00(S),PHILIPS-SG223391,Signify Luminaires (Chengdu) C,,WT188C LED10 NW L600 PSU TB,,,3.96
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195147781,1/4/2024 00:00:00,,1,S,108314096,108314096,120,120,2048634399 / 8285504157,0,1.0,,1/4/2024 13:57:52.05,12/13/2023 15:13:00,C,SG00(S),PHILIPS-SG223405,SIGNIFY  LUMINAIRES (SHANGHAI),,BN068C LED3/WW L300 G2,,,0.04608
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195147782,1/4/2024 00:00:00,,1,S,108245424,108245424,40,40,2048634398 / 8285504157,0,1.0,,1/4/2024 13:56:53.943,12/13/2023 15:13:00,C,SG00(S),PHILIPS-SG223404,SIGNIFY  LUMINAIRES (SHANGHAI),,RC099V G2 LED38/865 PSU W30L120,,,1.44
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195147783,1/4/2024 00:00:00,,1,S,108360991,108360991,110,110,2048622835 / 8285504157,0,1.0,,1/4/2024 14:19:09.68,12/13/2023 15:13:00,C,SG00(S),PHILIPS-SG223403,SIGNIFY  LUMINAIRES (SHANGHAI),,EGP400 Driver BOX,,,15.27603
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151574,1/4/2024 00:00:00,,2,S,108227367,108227367,500,500,2048750452 / 8285505003,0,2.0,,1/4/2024 14:02:06.943,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223443,Signify Netherlands B.V.,,LED PLC 9W 830 2P G24d,,,0.123
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151575,1/4/2024 00:00:00,,2,S,108349205,108349205,2180,2180,2048750461 / 8285505004,0,2.0,,1/4/2024 14:04:58.647,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223448,Signify Netherlands B.V.,,LEDtube 600mm 8W 765 T8 AP I G,,,1.58704
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151576,1/4/2024 00:00:00,,2,S,108227366,108227366,500,500,2048750450 / 8285505003,0,2.0,,1/4/2024 14:00:44.86,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223439,Signify Netherlands B.V.,,LED PLC 7.5W 865 2P G24d,,,0.117
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151576,1/4/2024 00:00:00,,4,S,108227369,108227369,500,500,2048750450 / 8285505003,0,4.0,,1/4/2024 14:00:44.86,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223439,Signify Netherlands B.V.,,LED PLC 9W 865 2P G24d,,,0.0935
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151577,1/4/2024 00:00:00,,2,S,108300649,108300649,2400,2400,2048750460 / 8285505004,0,2.0,,1/4/2024 14:08:37.253,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223438,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W840 T8,,,2.8344
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151578,1/4/2024 00:00:00,,2,S,108300650,108300650,3180,3180,2048750465 / 8285505004,0,2.0,,1/4/2024 14:09:49.283,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223446,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W865 T8,,,5.2788
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151579,1/4/2024 00:00:00,,2,S,108300649,108300649,2000,2000,2048750464 / 8285505004,0,2.0,,1/4/2024 14:06:56.437,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223447,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W840 T8,,,2.362
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151580,1/4/2024 00:00:00,,2,S,108349199,108349199,1340,1340,2048750463 / 8285505004,0,2.0,,1/4/2024 14:03:43.837,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223435,Signify Netherlands B.V.,,LEDtube 1200mm 16W 740 T8 AP I G,,,1.80096
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151581,1/4/2024 00:00:00,,2,S,108295063,108295063,4410,4410,2048750451 / 8285505003,0,2.0,,1/4/2024 13:59:04.847,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223436,Signify Netherlands B.V.,,Master LED 4.9-50W GU10 930 36D Dim,,,0.91728
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151582,1/4/2024 00:00:00,,2,S,108272656,108272656,840,840,2048750468 / 8285505005,0,2.0,,1/4/2024 15:23:16.197,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223440,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 840 36D,,,0.17472
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151583,1/4/2024 00:00:00,,2,S,108272658,108272658,5910,5910,2048750470 / 8285505005,0,2.0,,1/4/2024 15:33:17.65,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223442,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 827 36D,,,1.22928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151584,1/4/2024 00:00:00,,2,S,108286158,108286158,2190,2190,2048750475 / 8285505005,0,2.0,,1/4/2024 15:22:16.397,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223445,Signify Netherlands B.V.,,Essential LED 5-50W 2700K MR16 24D,,,0.24309
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151585,1/4/2024 00:00:00,,2,S,108272658,108272658,5910,5910,2048750471 / 8285505005,0,2.0,,1/4/2024 15:31:55.603,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223444,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 827 36D,,,1.22928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151586,1/4/2024 00:00:00,,2,S,108272658,108272658,5910,5910,2048750472 / 8285505005,0,2.0,,1/4/2024 15:34:22.593,12/15/2023 11:59:00,C,SG00(S),PHILIPS-SG223437,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 827 36D,,,1.22928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151587,1/4/2024 00:00:00,,2,S,108272656,108272656,2240,2240,2048750477 / 8285505005,0,2.0,,1/4/2024 15:26:10.22,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223441,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 840 36D,,,0.46592
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151587,1/4/2024 00:00:00,,4,S,108272658,108272658,5920,5920,2048750477 / 8285505005,0,4.0,,1/4/2024 15:26:10.22,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223441,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 827 36D,,,1.23136
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195151587,1/4/2024 00:00:00,,6,S,108272661,108272661,650,650,2048750477 / 8285505005,0,6.0,,1/4/2024 15:26:10.22,12/15/2023 12:01:00,C,SG00(S),PHILIPS-SG223441,Signify Netherlands B.V.,,Essential LED 4.7-50W GU10 865 36D,,,0.1352
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152064,1/4/2024 00:00:00,,2,S,108304361,108304361,1200,1200,2048750353 / 8285504979,0,2.0,,1/4/2024 15:17:43.27,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223424,Signify Netherlands B.V.,,LEDtube 1200mm 16W 740 T8 AP I G,,,2.0124
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152065,1/4/2024 00:00:00,,2,S,108349199,108349199,1220,1220,2048750373 / 8285504978,0,2.0,,1/4/2024 13:49:38.22,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223423,Signify Netherlands B.V.,,LEDtube 1200mm 16W 740 T8 AP I G,,,1.63968
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152066,1/4/2024 00:00:00,,2,S,108328823,108328823,2180,2180,2048750352 / 8285504979,0,2.0,,1/4/2024 15:42:50.08,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223432,Signify Netherlands B.V.,,CorePro LEDtube 600mm 8W865 G5 I APR,,,2.10152
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152067,1/4/2024 00:00:00,,2,S,108328827,108328827,1500,1500,2048750365 / 8285504979,0,2.0,,1/4/2024 15:50:35.333,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223426,Signify Netherlands B.V.,,CorePro LEDtube 1200mm 16W865 G5 I APR,,,2.9835
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152068,1/4/2024 00:00:00,,2,S,108328827,108328827,1520,1520,2048750364 / 8285504979,0,2.0,,1/4/2024 15:45:40.56,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223429,Signify Netherlands B.V.,,CorePro LEDtube 1200mm 16W865 G5 I APR,,,3.02328
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152069,1/4/2024 00:00:00,,2,S,108300648,108300648,640,640,2048750366 / 8285504979,0,2.0,,1/4/2024 15:51:40.317,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223421,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W830 T8,,,0.71424
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152070,1/4/2024 00:00:00,,2,S,108300649,108300649,2380,2380,2048750360 / 8285504979,0,2.0,,1/4/2024 15:53:15.773,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223431,Signify Netherlands B.V.,,MAS LEDtube 1200mm HO 14W840 T8,,,2.81078
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152071,1/4/2024 00:00:00,,2,S,108328822,108328822,700,700,2048750368 / 8285504979,0,2.0,,1/4/2024 15:36:05.6,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223430,Signify Netherlands B.V.,,CorePro LEDtube 600mm 8W840 G5 I APR,,,0.6251
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152071,1/4/2024 00:00:00,,4,S,108328823,108328823,2000,2000,2048750368 / 8285504979,0,4.0,,1/4/2024 15:36:05.6,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223430,Signify Netherlands B.V.,,CorePro LEDtube 600mm 8W865 G5 I APR,,,1.928
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152072,1/4/2024 00:00:00,,2,S,108328827,108328827,1700,1700,2048750369 / 8285504979,0,2.0,,1/4/2024 15:49:47.14,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223427,Signify Netherlands B.V.,,CorePro LEDtube 1200mm 16W865 G5 I APR,,,3.3813
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152073,1/4/2024 00:00:00,,2,S,108304361,108304361,1340,1340,2048750370 / 8285504979,0,2.0,,1/4/2024 15:18:58.83,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223422,Signify Netherlands B.V.,,LEDtube 1200mm 16W 740 T8 AP I G,,,2.24718
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152074,1/4/2024 00:00:00,,2,S,108300736,108300736,1020,1020,2048750374 / 8285504980,0,2.0,,1/4/2024 13:46:31.74,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223433,Signify Netherlands B.V.,,MAS LEDtube 600mm HO 8W865 T8,,,0.4998
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152075,1/4/2024 00:00:00,,2,S,108328823,108328823,2200,2200,2048750348 / 8285504979,0,2.0,,1/4/2024 15:44:31.047,12/15/2023 11:15:00,C,SG00(S),PHILIPS-SG223428,Signify Netherlands B.V.,,CorePro LEDtube 600mm 8W865 G5 I APR,,,2.1208
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152076,1/4/2024 00:00:00,,2,S,108304904,108304904,3120,3120,2048750371 / 8285504979,0,2.0,,1/4/2024 15:21:05.38,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223425,Signify Netherlands B.V.,,LEDtube 1200mm 16W 765 T8 AP I G,,,5.23224
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152076,1/4/2024 00:00:00,,4,S,108304909,108304909,2200,2200,2048750371 / 8285504979,0,4.0,,1/4/2024 15:21:05.38,12/15/2023 11:13:00,C,SG00(S),PHILIPS-SG223425,Signify Netherlands B.V.,,LEDtube 600mm 8W 765 T8 AP I G,,,0.968
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195152129,1/4/2024 00:00:00,,2,S,108326630,108326630,600,600,2048750377 / 8285504982,0,2.0,,1/4/2024 13:48:11.507,12/15/2023 11:28:00,C,SG00(S),PHILIPS-SG223434,Signify Netherlands B.V.,,CL200 EC RD 20W 65K W HV 02,,,8.586
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195169594,1/4/2024 00:00:00,,2,S,108284883,108284883,200,200,2048814199 / 8285508089,0,2.0,,1/4/2024 15:14:41.417,12/25/2023 16:59:00,C,SG00(S),PHILIPS-SG223550,Signify Netherlands B.V.,,RobotPlus DSK601 RD 14W 40K W WV 02,,,4.968
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195179710,1/4/2024 00:00:00,,2,S,100037010,100037010,516,516,2048868712 / 9993791613,0,2.0,,1/9/2024 09:34:12.53,1/3/2024 17:29:00,C,SG00(S),PHILIPS-SG223604,Signify Commercial (Thailand),,ZCH086 C-2,,,0.027864
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195181315,1/4/2024 00:00:00,,1,S,108366185,108366185,10,10,"INV38780,DSV SHIPMENT# SSYD0071246",0,1.0,,1/11/2024 13:21:19.46,1/4/2024 14:37:00,C,SG00(S),PHILIPS-SG223615,TRESTOTO PTY LIMITED,,"MH-1K8-CN00303, 1800W MH 220/230/240V 50",,,1e-05
PHILIPS-SG,PHILIPS,LGT SG00 (LOCAL),SG00,0195148653,1/5/2024 00:00:00,,1,S,910500465537,910500465537,240,240,0018978097 / 435939518 / ICOR02/002,0,1.0,,2/16/2024 08:36:59.183,12/13/2023 19:55:00,C,SG00(S),PHILIPS-SG223406,Signify Hungary Kft.,,BY481P LED250S/840 PSD MB GC SI,,,19.74864
